id	question_id	choice	choice_number	created_at	updated_at	is_correct	correct_answer	order_id	media_type	media_url	shuffle_order_id	percentage_of_answer
269	49	Folate deficiency	2	2017-09-29 12:06:34	2020-05-30 08:03:59	0	NULL	NULL	NULL	NULL	NULL	0
270	49	Iron deficiency	3	2017-09-29 12:06:34	2020-07-17 21:04:25	1	NULL	NULL	NULL	NULL	NULL	60
271	49	Infiltrative bone marrow process	4	2017-09-29 12:06:34	2020-06-28 08:32:26	0	NULL	NULL	NULL	NULL	NULL	5
272	49	Intravascular hemolysis	5	2017-09-29 12:06:34	2020-07-17 21:04:25	0	NULL	NULL	NULL	NULL	NULL	22
273	50	Decreased serum iron and transferrin, increased ferritin, normal serum transferrin receptor.	1	2017-09-29 12:08:04	2020-07-06 09:37:59	1	NULL	NULL	NULL	NULL	NULL	47
274	50	Decreased serum iron, increased transferrin, decreased ferritin, increased serum transferrin receptor.	2	2017-09-29 12:08:04	2020-06-17 15:19:26	0	NULL	NULL	NULL	NULL	NULL	13
275	50	Increased serum iron and transferrin, increased ferritin, normal serum transferrin receptor.	3	2017-09-29 12:08:04	2020-06-25 22:47:12	0	NULL	NULL	NULL	NULL	NULL	9
276	50	Decreased serum iron and transferrin, decreased ferritin, normal serum transferrin receptor.	4	2017-09-29 12:08:04	2020-06-17 15:19:26	0	NULL	NULL	NULL	NULL	NULL	11
277	50	Increased serum iron and transferrin, decreased ferritin, normal serum transferrin receptor.	5	2017-09-29 12:08:04	2020-06-25 22:47:12	0	NULL	NULL	NULL	NULL	NULL	3
278	51	Gastric adenocarcinoma	1	2017-09-29 12:09:17	2020-05-30 08:03:59	0	NULL	NULL	NULL	NULL	NULL	2
279	51	Astrocytoma and cardiac rhabdomyoma	2	2017-09-29 12:09:17	2020-05-30 08:03:59	0	NULL	NULL	NULL	NULL	NULL	2
280	51	Hepatocellular carcinoma	3	2017-09-29 12:09:17	2020-05-30 08:03:59	0	NULL	NULL	NULL	NULL	NULL	0
281	51	Esophageal adenocarcinoma	4	2017-09-29 12:09:17	2020-05-30 08:03:59	0	NULL	NULL	NULL	NULL	NULL	0
282	51	Acute lymphocytic leukemia	5	2017-09-29 12:09:17	2020-05-30 08:03:59	1	NULL	NULL	NULL	NULL	NULL	96
283	52	Acute lymphocytic leukemia	1	2017-09-29 12:10:38	2020-07-15 23:28:47	0	NULL	NULL	NULL	NULL	NULL	1
284	52	Acute myelogenous leukemia	2	2017-09-29 12:10:38	2020-06-03 18:48:30	0	NULL	NULL	NULL	NULL	NULL	2
285	52	Chronic lymphocytic leukemia	3	2017-09-29 12:10:38	2020-07-17 16:34:02	1	NULL	NULL	NULL	NULL	NULL	67
286	52	Chronic myelogenous leukemia	4	2017-09-29 12:10:38	2020-07-14 14:54:40	0	NULL	NULL	NULL	NULL	NULL	19
287	52	Hairy cell leukemia	5	2017-09-29 12:10:38	2020-05-30 08:03:59	0	NULL	NULL	NULL	NULL	NULL	3
288	53	AA	1	2017-09-29 12:11:44	2020-06-25 22:50:06	0	NULL	NULL	NULL	NULL	NULL	28
289	53	AL	2	2017-09-29 12:11:44	2020-06-25 19:24:46	1	NULL	NULL	NULL	NULL	NULL	61
290	53	Dialysis-related	3	2017-09-29 12:11:44	2020-06-12 16:42:23	0	NULL	NULL	NULL	NULL	NULL	2
291	53	Heritable	4	2017-09-29 12:11:44	2020-05-30 08:03:59	0	NULL	NULL	NULL	NULL	NULL	1
292	53	Senile-systemic	5	2017-09-29 12:11:44	2020-05-30 08:03:59	0	NULL	NULL	NULL	NULL	NULL	2
293	54	Increased red blood cell sensitivity to complement activation, making patients prone to thrombotic events.	1	2017-09-29 12:13:00	2020-06-22 11:37:36	0	NULL	NULL	NULL	NULL	NULL	2
294	54	An abnormality of the RBC membrane leading to morphological changes.	2	2017-09-29 12:13:00	2020-06-28 08:51:55	0	NULL	NULL	NULL	NULL	NULL	23
295	54	A recessive beta-globin mutation causing morphological changes to the RBC.	3	2017-09-29 12:13:00	2020-07-03 02:24:44	1	NULL	NULL	NULL	NULL	NULL	49
296	54	An X-linked recessive disease in which red blood cells are increasingly sensitive to oxidative stress.	4	2017-09-29 12:13:00	2020-06-23 20:16:43	0	NULL	NULL	NULL	NULL	NULL	12
297	54	Secondarily caused by EBV, mycoplasma, CLL, or rheumatoid disease.	5	2017-09-29 12:13:00	2020-05-30 08:03:59	0	NULL	NULL	NULL	NULL	NULL	0
298	55	Colonic adenocarcinoma	1	2017-09-29 12:14:21	2020-06-11 10:31:28	0	NULL	NULL	NULL	NULL	NULL	1
299	55	Kaposi’s sarcoma	2	2017-09-29 12:14:21	2020-06-11 10:31:28	1	NULL	NULL	NULL	NULL	NULL	97
300	55	Secondary osteosarcoma	3	2017-09-29 12:14:21	2020-05-30 08:03:59	0	NULL	NULL	NULL	NULL	NULL	0
301	55	Thymomas	4	2017-09-29 12:14:21	2020-05-30 08:03:59	0	NULL	NULL	NULL	NULL	NULL	0
302	55	Malignant melanoma	5	2017-09-29 12:14:21	2020-05-30 08:03:59	0	NULL	NULL	NULL	NULL	NULL	1
328	60	attack rate	1	2017-09-29 12:38:38	2020-07-01 08:38:52	0	NULL	NULL	NULL	NULL	NULL	9
329	60	incidence	2	2017-09-29 12:38:38	2020-06-12 16:02:12	0	NULL	NULL	NULL	NULL	NULL	21
330	60	cumulative incidence	3	2017-09-29 12:38:38	2020-07-07 14:20:16	0	NULL	NULL	NULL	NULL	NULL	7
331	60	period prevalence	4	2017-09-29 12:38:38	2020-05-30 08:03:59	0	NULL	NULL	NULL	NULL	NULL	3
332	60	point prevalence	5	2017-09-29 12:38:38	2020-07-11 13:59:46	1	NULL	NULL	NULL	NULL	NULL	54
333	61	4/20	1	2017-09-29 12:43:29	2020-07-15 22:14:43	0	NULL	NULL	NULL	NULL	NULL	46
334	61	3/20	2	2017-09-29 12:43:29	2020-07-15 22:14:43	0	NULL	NULL	NULL	NULL	NULL	32
335	61	4/170	3	2017-09-29 12:43:29	2020-07-15 22:14:43	1	NULL	NULL	NULL	NULL	NULL	13
336	61	3/170	4	2017-09-29 12:43:29	2020-05-30 08:03:59	0	NULL	NULL	NULL	NULL	NULL	5
337	61	3/157	5	2017-09-29 12:43:29	2020-05-30 08:03:59	0	NULL	NULL	NULL	NULL	NULL	4
338	62	0.5%	1	2017-09-29 12:45:03	2020-06-25 05:58:57	0	NULL	NULL	NULL	NULL	NULL	10
339	62	1%	2	2017-09-29 12:45:03	2020-05-30 08:03:59	0	NULL	NULL	NULL	NULL	NULL	4
340	62	3%	3	2017-09-29 12:45:03	2020-07-02 09:17:33	0	NULL	NULL	NULL	NULL	NULL	16
341	62	16%	4	2017-09-29 12:45:03	2020-07-07 16:02:16	1	NULL	NULL	NULL	NULL	NULL	47
342	62	32%	5	2017-09-29 12:45:03	2020-07-07 17:18:35	0	NULL	NULL	NULL	NULL	NULL	23
343	63	t test	1	2017-09-29 12:47:19	2020-06-25 05:59:52	0	NULL	NULL	NULL	NULL	NULL	6
344	63	chi square	2	2017-09-29 12:47:19	2020-06-04 20:22:01	0	NULL	NULL	NULL	NULL	NULL	5
345	63	regression analysis	3	2017-09-29 12:47:19	2020-07-06 08:03:56	0	NULL	NULL	NULL	NULL	NULL	3
346	63	F test (ANOVA)	4	2017-09-29 12:47:19	2020-06-29 16:35:24	1	NULL	NULL	NULL	NULL	NULL	72
347	63	Correlation analysis	5	2017-09-29 12:47:19	2020-07-06 08:03:56	0	NULL	NULL	NULL	NULL	NULL	10
348	64	Arrange an interview with the wife or close family member.	1	2017-09-29 12:49:22	2020-07-07 17:18:41	0	NULL	NULL	NULL	NULL	NULL	2
349	64	Send a postage-paid envelope with a written survey to those soldiers who do not show up.	2	2017-09-29 12:49:22	2020-07-07 09:48:13	0	NULL	NULL	NULL	NULL	NULL	20
350	64	Reschedule appointments with nonresponders, and if they miss the second appointment, record their responses as unknown.	3	2017-09-29 12:49:22	2020-07-07 17:18:41	1	NULL	NULL	NULL	NULL	NULL	39
351	64	Omit the nonresponders from the analysis of results.	4	2017-09-29 12:49:22	2020-07-07 17:18:41	0	NULL	NULL	NULL	NULL	NULL	22
352	64	Substitute typical answers in surveys of nonresponders.	5	2017-09-29 12:49:22	2020-07-07 17:18:41	0	NULL	NULL	NULL	NULL	NULL	2
353	65	When compared to adults without a rash, there is a difference in the incidence of arthralgias in adults with a malar rash.	1	2017-09-29 12:51:27	2020-06-27 13:35:43	0	NULL	NULL	NULL	NULL	NULL	13
354	65	When compared to adults without a rash, there is no difference in the incidence of arthralgia in adults with a history of malar rash.	2	2017-09-29 12:51:27	2020-06-21 22:41:58	1	NULL	NULL	NULL	NULL	NULL	39
355	65	When compared to healthy adults, there is a difference in the incidence of arthralgia in adults with a history of a malar rash 5% of the time.	3	2017-09-29 12:51:27	2020-07-17 08:33:44	0	NULL	NULL	NULL	NULL	NULL	12
356	65	When compared to healthy adults, there is no difference in the incidence of arthralgia in adults with a history of malar rash 5% of the time.	4	2017-09-29 12:51:27	2020-07-17 08:33:44	0	NULL	NULL	NULL	NULL	NULL	13
357	65	When compared to healthy adults, there is no significant difference in the incidence of arthralgias in adults with a history of malar rash 95% of the time.	5	2017-09-29 12:51:27	2020-07-17 08:33:44	0	NULL	NULL	NULL	NULL	NULL	15
358	66	sensitivity 85% specificity 90%	1	2017-09-29 12:57:00	2020-07-02 18:17:03	0	NULL	NULL	NULL	NULL	NULL	6
359	66	sensitivity 90% specificity 88%	2	2017-09-29 12:57:00	2020-07-07 17:18:58	0	NULL	NULL	NULL	NULL	NULL	37
360	66	sensitivity 70% specificity 92%	3	2017-09-29 12:57:00	2020-05-30 08:04:00	0	NULL	NULL	NULL	NULL	NULL	1
361	66	sensitivity 70% specificity 94%	4	2017-09-29 12:57:00	2020-07-07 17:18:58	0	NULL	NULL	NULL	NULL	NULL	38
362	66	Cannot be determined	5	2017-09-29 12:57:00	2020-07-07 20:18:04	1	NULL	NULL	NULL	NULL	NULL	16
363	67	It is a measure of effectiveness of an intervention.	1	2017-09-29 13:00:24	2020-07-02 18:30:37	1	NULL	NULL	NULL	NULL	NULL	60
364	67	It is not treatment-specific.	2	2017-09-29 13:00:24	2020-05-30 08:04:00	0	NULL	NULL	NULL	NULL	NULL	7
365	67	If calculated from a prospective cohort study, NNT provides the highest level of evidence.	3	2017-09-29 13:00:24	2020-07-07 14:55:44	0	NULL	NULL	NULL	NULL	NULL	14
366	67	NNT takes adverse effects into account.	4	2017-09-29 13:00:24	2020-05-30 08:04:00	0	NULL	NULL	NULL	NULL	NULL	5
367	67	NNT reflects the validity, quality, and size of the study.	5	2017-09-29 13:00:24	2020-07-03 06:40:29	0	NULL	NULL	NULL	NULL	NULL	5
368	68	Consult an ethics team to determine whether or not to resuscitate the patient	1	2017-09-29 23:28:43	2020-05-30 08:04:00	0	NULL	NULL	NULL	NULL	NULL	0
369	68	Do not intubate the patient since he does not have written request to be resuscitated	2	2017-09-29 23:28:43	2020-05-30 08:04:00	0	NULL	NULL	NULL	NULL	NULL	1
370	68	Do not intubate the patient since he does not have an attorney-in-fact to confirm a request to be resuscitated.	3	2017-09-29 23:28:43	2020-07-17 08:42:09	0	NULL	NULL	NULL	NULL	NULL	1
371	68	Intubate the patient and admit into intensive care unit	4	2017-09-29 23:28:43	2020-06-30 10:28:55	1	NULL	NULL	NULL	NULL	NULL	90
372	68	Obtain an emergency order from a judge to intubate the patient	5	2017-09-29 23:28:43	2020-05-30 08:04:00	0	NULL	NULL	NULL	NULL	NULL	1
373	69	The surgeon should biopsy the gastric mass	1	2017-09-29 23:30:23	2020-06-29 10:01:59	0	NULL	NULL	NULL	NULL	NULL	38
374	69	The surgeon should resect the gastric mass	2	2017-09-29 23:30:23	2020-06-29 10:02:00	0	NULL	NULL	NULL	NULL	NULL	18
375	69	The surgeon should obtain consent to biopsy the mass from the patient when she wakes up from cholecystectomy	3	2017-09-29 23:30:23	2020-07-02 18:18:01	1	NULL	NULL	NULL	NULL	NULL	38
376	69	The surgeon should contact an ethics committee to obtain consent to biopsy the mass	4	2017-09-29 23:30:23	2020-05-30 08:04:00	0	NULL	NULL	NULL	NULL	NULL	0
377	69	The surgeon should contact an attorney to obtain consent to biopsy the mass	5	2017-09-29 23:30:23	2020-05-30 08:04:00	0	NULL	NULL	NULL	NULL	NULL	2
378	70	Amputate the child’s arm at the elbow joint	1	2017-09-29 23:33:07	2020-06-11 13:28:52	1	NULL	NULL	NULL	NULL	NULL	63
379	70	Wait for the child to gain consciousness to obtain his consent to amputate his arm	2	2017-09-29 23:33:07	2020-05-30 08:04:00	0	NULL	NULL	NULL	NULL	NULL	0
380	70	Wait for the child’s babysitter to recover from her injuries to obtain her consent to amputate the child’s arm	3	2017-09-29 23:33:07	2020-05-30 08:04:00	0	NULL	NULL	NULL	NULL	NULL	2
381	70	Find the child’s parents to obtain consent to amputate the child’s arm	4	2017-09-29 23:33:07	2020-07-01 23:49:47	0	NULL	NULL	NULL	NULL	NULL	20
382	70	Obtain an emergency court order from a judge to obtain consent to amputate the child’s arm	5	2017-09-29 23:33:07	2020-06-11 13:28:52	0	NULL	NULL	NULL	NULL	NULL	5
383	71	The patient’s husband may be appointed as her health care surrogate and may make end-of-life decisions on her behalf.	1	2017-09-29 23:34:36	2020-06-30 10:45:08	1	NULL	NULL	NULL	NULL	NULL	70
384	71	The patient’s parents may be appointed as her health care surrogate and may make end-of-life decisions on her behalf.	2	2017-09-29 23:34:36	2020-05-30 08:04:00	0	NULL	NULL	NULL	NULL	NULL	0
385	71	The patient’s adult daughter may be appointed as her health care surrogate and may make end-of-life decisions on her behalf	3	2017-09-29 23:34:36	2020-05-30 08:04:00	0	NULL	NULL	NULL	NULL	NULL	0
386	71	The physician may be appointed as the patient’s health care surrogate and may make end-of-life decisions on her behalf.	4	2017-09-29 23:34:36	2020-05-30 08:04:00	0	NULL	NULL	NULL	NULL	NULL	3
387	71	An ethics committee must be appointed as the patient’s health care surrogate and may make end-of-life decisions on her behalf.	5	2017-09-29 23:34:36	2020-07-14 19:44:50	0	NULL	NULL	NULL	NULL	NULL	21
388	72	Honor the patient’s wishes and treat him without telling his wife or reporting him to the Department of Health	1	2017-09-29 23:35:55	2020-07-12 16:55:32	0	NULL	NULL	NULL	NULL	NULL	18
389	72	Tell the patient you will honor his wishes, but report him to the Department of Health so they can tell his wife	2	2017-09-29 23:35:55	2020-07-12 16:55:32	0	NULL	NULL	NULL	NULL	NULL	39
390	72	Obtain a court order to notify the patient’s wife	3	2017-09-29 23:35:55	2020-05-30 08:04:00	0	NULL	NULL	NULL	NULL	NULL	0
391	72	Consult an ethics committee to determine whether or not to report him to the Department of Health	4	2017-09-29 23:35:55	2020-05-30 08:04:00	0	NULL	NULL	NULL	NULL	NULL	1
392	72	Contact the Department of Health so they can notify the wife	5	2017-09-29 23:35:55	2020-07-11 15:48:50	1	NULL	NULL	NULL	NULL	NULL	36
393	73	82%	1	2017-09-29 23:37:26	2020-06-18 13:35:26	0	NULL	NULL	NULL	NULL	NULL	3
394	73	84%	2	2017-09-29 23:37:26	2020-05-30 08:04:00	0	NULL	NULL	NULL	NULL	NULL	3
395	73	86%	3	2017-09-29 23:37:26	2020-06-18 11:28:22	0	NULL	NULL	NULL	NULL	NULL	8
396	73	90%	4	2017-09-29 23:37:26	2020-06-18 11:28:22	1	NULL	NULL	NULL	NULL	NULL	80
397	73	98%	5	2017-09-29 23:37:26	2020-05-30 08:04:00	0	NULL	NULL	NULL	NULL	NULL	6
398	74	82%	1	2017-09-29 23:38:44	2020-05-30 08:04:00	0	NULL	NULL	NULL	NULL	NULL	4
399	74	84%	2	2017-09-29 23:38:44	2020-05-30 08:04:00	0	NULL	NULL	NULL	NULL	NULL	3
400	74	86%	3	2017-09-29 23:38:44	2020-06-01 18:51:44	0	NULL	NULL	NULL	NULL	NULL	15
401	74	90%	4	2017-09-29 23:38:44	2020-06-29 12:05:26	0	NULL	NULL	NULL	NULL	NULL	14
402	74	98%	5	2017-09-29 23:38:44	2020-06-29 14:38:40	1	NULL	NULL	NULL	NULL	NULL	65
403	75	0.02	1	2017-09-29 23:39:52	2020-06-28 02:42:13	0	NULL	NULL	NULL	NULL	NULL	4
404	75	0.05	2	2017-09-29 23:39:52	2020-06-21 16:21:46	1	NULL	NULL	NULL	NULL	NULL	75
405	75	0.10	3	2017-09-29 23:39:52	2020-05-30 08:04:00	0	NULL	NULL	NULL	NULL	NULL	9
406	75	0.15	4	2017-09-29 23:39:52	2020-05-30 08:04:00	0	NULL	NULL	NULL	NULL	NULL	8
407	75	0.25	5	2017-09-29 23:39:52	2020-06-19 12:41:39	0	NULL	NULL	NULL	NULL	NULL	4
408	76	‘’The new drug is less efficacious than standard of treatment’’	1	2017-09-29 23:43:04	2020-07-04 13:03:35	1	NULL	NULL	NULL	NULL	NULL	36
409	76	‘’The new drug has the same efficacy as the standard of treatment’’	2	2017-09-29 23:43:04	2020-06-26 15:15:49	0	NULL	NULL	NULL	NULL	NULL	25
410	76	‘’The new drug is more efficacious than standard of treatment’’	3	2017-09-29 23:43:04	2020-05-30 08:04:00	0	NULL	NULL	NULL	NULL	NULL	3
411	76	‘’The new drug has the same or higher efficacy than standard of treatment’’	4	2017-09-29 23:43:04	2020-07-07 14:57:25	0	NULL	NULL	NULL	NULL	NULL	15
412	76	‘’The new drug has the same or lower efficacy than standard of treatment’’	5	2017-09-29 23:43:04	2020-07-04 13:03:35	0	NULL	NULL	NULL	NULL	NULL	15
413	77	1-Beta	1	2017-09-29 23:44:26	2020-07-10 01:42:09	1	NULL	NULL	NULL	NULL	NULL	28
414	77	Alpha	2	2017-09-29 23:44:26	2020-05-30 08:04:00	0	NULL	NULL	NULL	NULL	NULL	13
415	77	Beta	3	2017-09-29 23:44:26	2020-06-17 20:55:13	0	NULL	NULL	NULL	NULL	NULL	6
416	77	Type 1	4	2017-09-29 23:44:26	2020-07-10 01:42:09	0	NULL	NULL	NULL	NULL	NULL	20
417	77	Type 2	5	2017-09-29 23:44:26	2020-07-10 01:42:09	0	NULL	NULL	NULL	NULL	NULL	28
418	78	1-Beta	1	2017-09-29 23:46:57	2017-09-29 23:46:57	0	NULL	NULL	NULL	NULL	NULL	NULL
419	78	Alpha	2	2017-09-29 23:46:57	2017-09-29 23:46:57	0	NULL	NULL	NULL	NULL	NULL	NULL
420	78	Beta	3	2017-09-29 23:46:57	2017-09-29 23:46:57	0	NULL	NULL	NULL	NULL	NULL	NULL
421	78	Type 1	4	2017-09-29 23:46:57	2019-04-15 03:44:39	1	NULL	NULL	NULL	NULL	NULL	NULL
422	78	Type 2	5	2017-09-29 23:46:57	2017-09-29 23:46:57	0	NULL	NULL	NULL	NULL	NULL	NULL
423	79	It is likely the first group of researches made a calculation error	1	2017-09-29 23:55:46	2020-05-30 08:04:00	0	NULL	NULL	NULL	NULL	NULL	3
424	79	Data is inconclusive and no conclusion can be drawn	2	2017-09-29 23:55:46	2020-07-14 15:05:00	0	NULL	NULL	NULL	NULL	NULL	7
425	79	Hawthorne effect in second trial	3	2017-09-29 23:55:46	2020-06-18 18:54:28	0	NULL	NULL	NULL	NULL	NULL	3
426	79	Low study power in the first trial	4	2017-09-29 23:55:46	2020-06-18 18:54:28	1	NULL	NULL	NULL	NULL	NULL	83
427	79	Attrition bias in the first study	5	2017-09-29 23:55:46	2020-05-30 08:04:00	0	NULL	NULL	NULL	NULL	NULL	1
428	80	Artificial tanning has a protective effect against skin cancer	1	2017-09-29 23:57:47	2020-05-30 08:04:00	0	NULL	NULL	NULL	NULL	NULL	2
429	80	Artificial tanning may have a causal relation with skin cancer	2	2017-09-29 23:57:47	2020-06-25 19:58:46	0	NULL	NULL	NULL	NULL	NULL	5
430	80	There is not sufficient evidence to accept that artificial tanning increases the risk for developing skin cancer	3	2017-09-29 23:57:47	2020-07-13 21:45:58	1	NULL	NULL	NULL	NULL	NULL	42
431	80	People who use artificial tanning have an increased risk for skin cancer	4	2017-09-29 23:57:47	2020-06-08 21:16:24	0	NULL	NULL	NULL	NULL	NULL	12
432	80	There is no associated risk for skin cancer with artificial tanning	5	2017-09-29 23:57:47	2020-07-07 15:01:08	0	NULL	NULL	NULL	NULL	NULL	34
433	81	Clinical trial	1	2017-09-30 00:00:56	2017-09-30 00:00:56	0	NULL	NULL	NULL	NULL	NULL	NULL
434	81	Double-blind	2	2017-09-30 00:00:56	2017-09-30 00:00:56	0	NULL	NULL	NULL	NULL	NULL	NULL
435	81	Longitudinal	3	2017-09-30 00:00:56	2019-04-15 03:44:39	1	NULL	NULL	NULL	NULL	NULL	NULL
436	81	Prospective	4	2017-09-30 00:00:56	2017-09-30 00:00:56	0	NULL	NULL	NULL	NULL	NULL	NULL
437	81	Retrospective	5	2017-09-30 00:00:56	2017-09-30 00:00:56	0	NULL	NULL	NULL	NULL	NULL	NULL
438	82	1-Beta	1	2017-09-30 00:01:55	2020-06-29 11:21:18	0	NULL	NULL	NULL	NULL	NULL	5
439	82	Alpha	2	2017-09-30 00:01:55	2020-06-30 10:45:33	0	NULL	NULL	NULL	NULL	NULL	13
440	82	Beta	3	2017-09-30 00:01:55	2020-05-30 08:04:00	0	NULL	NULL	NULL	NULL	NULL	3
441	82	Type I	4	2017-09-30 00:01:55	2020-06-30 10:45:33	1	NULL	NULL	NULL	NULL	NULL	51
442	82	Type 2	5	2017-09-30 00:01:55	2020-06-27 08:29:48	0	NULL	NULL	NULL	NULL	NULL	28
443	83	Incidence	1	2017-09-30 00:03:34	2020-07-16 20:17:32	1	NULL	NULL	NULL	NULL	NULL	46
444	83	Lifetime expectancy	2	2017-09-30 00:03:34	2020-05-30 08:04:00	0	NULL	NULL	NULL	NULL	NULL	0
445	83	Lifetime prevalence	3	2017-09-30 00:03:34	2020-05-30 08:04:00	0	NULL	NULL	NULL	NULL	NULL	1
446	83	Period prevalence	4	2017-09-30 00:03:34	2020-07-15 11:29:42	0	NULL	NULL	NULL	NULL	NULL	41
447	83	Point prevalence	5	2017-09-30 00:03:34	2020-07-02 08:01:19	0	NULL	NULL	NULL	NULL	NULL	10
448	84	82%	1	2017-09-30 00:04:38	2020-05-30 08:04:00	0	NULL	NULL	NULL	NULL	NULL	11
449	84	95%	2	2017-09-30 00:04:38	2020-07-06 18:02:54	0	NULL	NULL	NULL	NULL	NULL	16
450	84	97%	3	2017-09-30 00:04:38	2020-07-06 18:02:54	0	NULL	NULL	NULL	NULL	NULL	4
451	84	84%	4	2017-09-30 00:04:38	2020-06-20 21:16:00	1	NULL	NULL	NULL	NULL	NULL	61
452	84	Cannot determine based on the presented data	5	2017-09-30 00:04:38	2020-07-06 18:02:54	0	NULL	NULL	NULL	NULL	NULL	5
453	85	accuracy	1	2017-09-30 00:05:40	2020-07-02 11:11:12	0	NULL	NULL	NULL	NULL	NULL	7
454	85	power	2	2017-09-30 00:05:40	2020-06-28 14:50:06	0	NULL	NULL	NULL	NULL	NULL	3
455	85	reliability	3	2017-09-30 00:05:40	2020-07-02 11:11:12	1	NULL	NULL	NULL	NULL	NULL	60
456	85	sensitivity	4	2017-09-30 00:05:40	2020-05-30 08:04:00	0	NULL	NULL	NULL	NULL	NULL	0
457	85	validity	5	2017-09-30 00:05:40	2020-06-30 10:32:02	0	NULL	NULL	NULL	NULL	NULL	27
458	86	Proning increases survival in patients with ARDS	1	2017-09-30 00:06:53	2020-06-21 18:02:05	0	NULL	NULL	NULL	NULL	NULL	13
459	86	Proning is associated with increased survival in patients with ARDS	2	2017-09-30 00:06:53	2020-07-01 14:26:35	1	NULL	NULL	NULL	NULL	NULL	65
460	86	There is no sufficient evidence to accept that proning increases survival in patients with ARDS	3	2017-09-30 00:06:53	2020-06-02 14:14:40	0	NULL	NULL	NULL	NULL	NULL	10
461	86	Proning decreases survival in patients with ARDS	4	2017-09-30 00:06:53	2020-06-27 17:22:22	0	NULL	NULL	NULL	NULL	NULL	4
462	86	There is no association between proning and outcomes in patients with ARDS	5	2017-09-30 00:06:53	2020-06-25 06:04:04	0	NULL	NULL	NULL	NULL	NULL	3
463	87	Use of shunt decreases risk of stroke by 84%	1	2017-09-30 00:08:01	2020-06-21 18:04:01	0	NULL	NULL	NULL	NULL	NULL	9
464	87	Use of a shunt does not decrease or increase risk of stroke	2	2017-09-30 00:08:01	2020-07-03 08:21:51	1	NULL	NULL	NULL	NULL	NULL	45
465	87	Use of shunt does not decreases the risk of stroke	3	2017-09-30 00:08:01	2020-07-03 08:21:51	0	NULL	NULL	NULL	NULL	NULL	21
466	87	Use of shunt decreases risk of stroke with a 0.84 odds ratio	4	2017-09-30 00:08:01	2020-06-18 19:35:11	0	NULL	NULL	NULL	NULL	NULL	10
467	87	Use of shunt decreases risk of stroke by 16%	5	2017-09-30 00:08:01	2020-05-30 08:04:00	0	NULL	NULL	NULL	NULL	NULL	7
468	88	23%	1	2017-09-30 00:11:01	2020-06-29 12:05:26	0	NULL	NULL	NULL	NULL	NULL	7
469	88	33%	2	2017-09-30 00:11:01	2020-07-15 23:06:41	0	NULL	NULL	NULL	NULL	NULL	18
470	88	43%	3	2017-09-30 00:11:01	2020-07-15 23:06:41	0	NULL	NULL	NULL	NULL	NULL	12
471	88	49%	4	2017-09-30 00:11:01	2020-07-15 23:06:41	1	NULL	NULL	NULL	NULL	NULL	54
472	88	59%	5	2017-09-30 00:11:01	2020-06-26 07:08:39	0	NULL	NULL	NULL	NULL	NULL	8
473	89	Randomized Controlled Trial	1	2017-09-30 00:12:14	2020-06-20 12:50:14	0	NULL	NULL	NULL	NULL	NULL	8
474	89	Cohort Study	2	2017-09-30 00:12:14	2020-07-02 18:19:48	1	NULL	NULL	NULL	NULL	NULL	71
475	89	Cross-Sectional Study	3	2017-09-30 00:12:14	2020-06-24 09:42:37	0	NULL	NULL	NULL	NULL	NULL	5
476	89	Case Control Study	4	2017-09-30 00:12:14	2020-06-20 12:50:14	0	NULL	NULL	NULL	NULL	NULL	13
477	89	Non-Inferiority Trial	5	2017-09-30 00:12:14	2020-05-30 08:04:00	0	NULL	NULL	NULL	NULL	NULL	1
478	90	Randomized Controlled Trial	1	2017-09-30 00:13:56	2020-07-11 14:03:38	1	NULL	NULL	NULL	NULL	NULL	75
479	90	Cohort Study	2	2017-09-30 00:13:56	2020-07-11 14:03:38	0	NULL	NULL	NULL	NULL	NULL	14
480	90	Cross-Sectional Study	3	2017-09-30 00:13:56	2020-07-07 13:48:03	0	NULL	NULL	NULL	NULL	NULL	4
481	90	Case Control Study	4	2017-09-30 00:13:56	2020-05-30 08:04:00	0	NULL	NULL	NULL	NULL	NULL	4
482	90	Crossover Study	5	2017-09-30 00:13:56	2020-05-30 08:04:00	0	NULL	NULL	NULL	NULL	NULL	0
483	91	It represents the probability that chance would not produce the difference shown, 95% of the time.	1	2017-09-30 00:16:03	2020-05-30 08:04:00	0	NULL	NULL	NULL	NULL	NULL	10
484	91	When a 95% CI for the estimated difference between groups contains the value “0”, the results are significant.	2	2017-09-30 00:16:03	2020-05-30 08:04:00	0	NULL	NULL	NULL	NULL	NULL	0
485	91	The range of outcome values resulting from the trial has a 95% probability of encompassing the true value.	3	2017-09-30 00:16:03	2020-06-25 11:13:35	1	NULL	NULL	NULL	NULL	NULL	75
486	91	The study is adequately powered at the 95% confidence interval.	4	2017-09-30 00:16:03	2020-05-30 08:04:00	0	NULL	NULL	NULL	NULL	NULL	7
487	91	The 95% confidence interval is the probability chosen by the researcher to be the threshold of statistical significance.	5	2017-09-30 00:16:03	2020-05-30 08:04:00	0	NULL	NULL	NULL	NULL	NULL	7
488	92	Blood glucose and/or HbA1c screening	1	2017-09-30 00:17:18	2020-07-01 12:36:13	1	NULL	NULL	NULL	NULL	NULL	45
